"Year","Value","Data_type","Region","Source","Unit","Aeo_year","Aeo_case"
2035,109.211205,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2036,107.457481,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2037,111.301628,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2038,114.66555,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2039,113.555779,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2040,113.186401,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2041,114.284424,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2042,116.968124,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2043,118.057068,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2044,119.116241,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2045,118.694176,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2046,119.366615,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2047,117.347504,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2048,116.22747,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2049,114.471283,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2050,113.983177,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2016,3.23624,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2017,0.933714,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2018,1.61556,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2019,1.949839,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2020,2.300528,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2021,1.266253,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2022,1.653975,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2023,1.78157,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2024,2.156625,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2025,2.266518,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2026,1.339466,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2027,1.346211,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2028,2.037024,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2029,2.058827,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2030,2.468123,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2031,2.162824,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2032,2.174626,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2033,2.368652,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2034,2.600209,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2035,2.594705,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2036,2.172758,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2037,1.753701,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2038,1.694317,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2039,1.470912,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2040,1.308167,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2041,1.448605,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2042,1.224609,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2043,1.437671,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2044,1.544519,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2045,1.902974,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2046,2.209131,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2047,2.10135,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2048,2.271965,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2049,2.458464,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2050,2.627486,"Electricity Generation","SERC Reliability Corporation / Gateway","Natural Gas","billion kilowatthours",2018,"HOP"
2016,122.136139,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2017,115.156235,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2018,119.861084,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2019,122.458084,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2020,117.279526,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2021,119.928528,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2022,123.329277,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2023,121.353798,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2024,119.783195,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2025,119.250214,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2026,117.862251,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2027,116.268356,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2028,116.087914,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2029,113.830437,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2030,111.840752,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2031,112.676186,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2032,113.274025,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2033,113.956345,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2034,110.528862,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2035,110.517189,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2036,110.362701,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2037,109.752655,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2038,107.435143,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2039,97.553871,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2040,96.245361,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2041,95.916473,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2042,97.014725,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2043,92.294601,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2044,92.240837,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2045,91.742126,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2046,92.339691,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2047,92.688858,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2048,92.555595,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2049,89.022232,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2050,92.171783,"Electricity Generation","SERC Reliability Corporation / Southeastern","Natural Gas","billion kilowatthours",2018,"HOP"
2016,95.068169,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Natural Gas","billion kilowatthours",2018,"HOP"
2017,77.494133,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Natural Gas","billion kilowatthours",2018,"HOP"
2018,81.164368,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Natural Gas","billion kilowatthours",2018,"HOP"
2019,96.576485,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Natural Gas","billion kilowatthours",2018,"HOP"
2020,100.915886,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Natural Gas","billion kilowatthours",2018,"HOP"
2021,110.114067,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Natural Gas","billion kilowatthours",2018,"HOP"
2022,120.74456,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Natural Gas","billion kilowatthours",2018,"HOP"
2023,120.725929,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Natural Gas","billion kilowatthours",2018,"HOP"
2024,128.509705,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Natural Gas","billion kilowatthours",2018,"HOP"
2025,134.121552,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Natural Gas","billion kilowatthours",2018,"HOP"
